URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/601-assembly-row-somerville-ma-02145-1j4w4d1/5-id757/pad-corporate-housing,"We offer custom pricing for any duration. Rates may vary upon exact move in and move out dates. The rate for this home starts at $3,930* / mo. Please visit our website and enter your dates of stay to see up-to-date pricing for your specific booking. *Price quoted is: (1) based on moving in the first day the unit becomes available, (2) applicable only if billed upfront; can be higher if billed in multiple payments, (3) exclusive of any taxes or utilities. Show up and start living from day one in Boston with this charming one-bedroom Blueground apartment. You'll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Somerville home. (ID #BOS757) Designed with you in mind Thoughtfully designed with bespoke finishes, modern furnishings, and a fully-equipped kitchen, you'll enjoy that ""I'm home"" feeling with this Blueground apartment. Whether you're lounging in your lovely living room streaming the latest and greatest entertainment on the smart TV or premium wireless speaker, or getting some well-earned rest on the superior quality mattress with luxury linens, you'll fall in love with everything this Somerville apartment has to offer. This apartment also offers in-apartment laundry. Sleeping Arrangements - Queen Bed, 63in/160cm Amenities Building amenities unique to this one-bedroom include an on-site: - Dryer - Elevator - Gym - Washing machine - Parking - Pets allowed Arrival and ongoing support The entire apartment is yours to enjoy! You'll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you'll have access to our Client Experience team through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We'll share all details upon confirmation of your stay. Ideally Located This furnished apartment is located in Somerville, an artistic city about two miles north of Boston. Populated by families, young professionals and students, the area celebrates its diversity with various holidays and ceremonies throughout the year. Assembly Row, which was opened in 2014 is a modern center of art and industry and runs along the Mystic River, offering opportunities to eat, work, play and create. The city's unique structure is made up of countless squares, which have all become commercial and business hubs. The Red Line easily connects Somerville's Davis Square to Downtown Boston. Other things to note Building amenities may have an extra cost. This Blueground apartment has flexible lease options, allowing you to book it for one month, a year, or more. Pets are welcome, though weight limits and breed restrictions apply and may incur fees. Parking is offered based on availability and is subject to a fee. Also note: Other apartments in this building are undergoing renovations, and you may hear construction noise inside your apartment from time to time.","$4,150",1,1,600
