URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/45-montcalm-ave-boston-ma-02135-skjttn/pad-for-sublet,This is a Boston Apartment located at 45 Montcalm St. The property features 3 - 7 BR rental units available starting at $1325. Amenities include On-Site Laundry. Contact us for a showing.,"$4,425 - $10.3k",3 - 7,1 - 2,N/A
