URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/40a-johnson-rd-arlington-ma-02474-238nkcg/pad,"Great 2 BR/1 BA townhouse/duplex in Arlington. On leafy residential street, off Summer St- close to Buzzell Field Park, Mystic Valley Park, Arlington High School, more. 2 Floor Duplex, with hardwood floors throughout. On the first floor: Lots of natural light in LR, and formal dining room- with sliding glass doors leading out to large private deck, and view of shared yard. Eat in kitchen with dishwasher, and plenty of cabinet space. On the second floor: 2 BRs ( each with a large closet); a small office room; and tiled bathroom with tub+shower. There is a basement level with storage and washer/dryer hookups. Large shared yard. Driveway parking will fit 2 cars. No smoking/no dogs. (Cat negotiable.) $3000/mo rent includes only water. Available now.~ *Note square footage is an estimate.","$3,000",2,1,1500
