URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/34-cambridge-ter-cambridge-ma-02140-1j4va2c/1/pad,"This beautifully renovated 2-3 bed duplex condominium is located on a quiet, tree-lined street on Avon Hill, just a few blocks away from Porter Square. The property features a bright and open floor plan that allows for flexible use of the space. 1012 square footage on main floor, plus an extra 400 square feet of fully renovated space on the lower level. Currently, the lower level is being used as a guest room and office. The chef's kitchen is a highlight of the condo, designed to accommodate people working comfortably. It boasts stainless steel appliances, maple cabinetry, granite countertops, and a breakfast bar, making it a delightful space for cooking and dining. The unit includes a washer/dryer in the unit. Central air conditioning ensures a comfortable living environment throughout the year. One of the appealing features of the condo is the exclusive use of a rear deck that overlooks a shared zen garden, providing a peaceful and serene outdoor space to relax and unwind.","$4,700",3,2,1412
