URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/somerville-ma-02143-skfhqj/1/pad,"Beacon Street is conveniently located near several colleges and universities, including Tufts University, Harvard University, and the Massachusetts Institute of Technology (MIT). The property is also within a short distance of the Porter Square MBTA Station, providing easy access to Boston and the surrounding areas. Additionally, the Davis Square and Union Square MBTA Stations are located nearby, offering additional transportation options for commuters. 3 BR/1 Bath is available for rent on September 1. Tenants pay for utilities (gas and electricity); The laundry is in the building Off-Street parking; Pets are allowed ( some breed restrictions and fees may apply).","$3,395",3,1,9999
