URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/19-e-springfield-st-boston-ma-02118-skfkj8/4a/pad,"Available 9/1 Located near BUMC, this great 1 bedroom apartment offers convenience, affordability and space. Heat and hot water included in the rent. Common laundry and yard on site.","$2,300",1,1,N/A
