URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/90-hammond-st-boston-ma-02120-thnsr8/1b/pad,"Beautiful/Bright 3 bedroom 1 bathroom apartment located in the great are of South End walking distance to Boston Medical Campus and Ruggles train station. This beautiful unit features hardwood flooring, dishwasher, high ceilings, laundry in the building, Cats allowed. Available for move in 09/01/2023. Call Now! video tour available students ok Bus: 28 Malcolm X Blvd @ O'Bryant HS (0.46 mi) Bus: 14 Centre St @ Highland Ave (0.67 mi) Bus: 45 205 Roxbury St (0.59 mi) Bus: SL4 Washington St @ Lenox St (0.25 mi) Bus: 47 Melnea Cass Blvd opp Kerr Way (0.12 mi) Bus: 1 Massachusetts Ave @ Tremont St (0.25 mi) Bus: CT3 Melnea Cass Blvd @ Washington St (0.26 mi) Bus: 22 Tremont St @ Prentiss St (0.52 mi) Bus: 43 Tremont St @ Hammond St (0.07 mi) Subway: Orange Line Ruggles (0.31 mi) Bus: 39 Ruggles (0.28 mi) Rail: Providence/Stoughton Line Ruggles (0.29 mi) Tram: E Northeastern University (0.39 mi) Bus: 10 Dartmouth St @ Tremont St (0.67 mi)","$4,200",3,1,N/A
