URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/13-arlington-st-somerville-ma-02145-skgssh/2d/pad,"Sunny 2nd fl of triple-decker, hardwood floors, modern kitchen: D/W, fridge, 2 bathrooms (one brand new). Bedrooms: 8'x13', 12x16, 11x12 plus one master bedroom (12'x18'). Driveway/patio. Parking spaces for $100 per month; street parking with a sticker from city of Somerville. Pets are negotiable. $35/month/cat; $85/month/dog.","$4,200",3,2,1300
