URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/cambridge-ma-02141-skekmz/2/pad,"Updated 2 bedroom, 1 Bathroom apartment steps to Inman Square and a short walk to the T! This property features gleaming hardwood floors, a small eat-in-kitchen with granite countertops, stainless appliances and bedrooms on separate ends of the apartment. Rent includes Primary heat and Hot water. Starry Internet service available in the building. Shared laundry in the basement. Available 9/1","$2,750",2,1,N/A
