URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/105-walnut-st-somerville-ma-02145-1j4vzp1/pad-for-sublet,This is a Boston Apartment located at 105 Walnut St. The property features 5 BR rental units available starting at $1125. Amenities include No Pets Allowed. Contact us for a showing.,"$5,625 - $6,000",5,1,N/A
