URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/336-centre-st-jamaica-plain-ma-02130-1j4rzrs/1/pad,"Absolutely beautiful unit! Looking for a space near North Eastern University? This is the one for you 100%! Move in for 09/01/2023! Laundry is in the building, students are okay for this unit! Feature's Include; Eat-in Kitchen, Hardwood Floors, Modern Kitchen, No Pets, Accepted On Bus lines and Public Transportation No Pets Allowed (RLNE8182176)","$4,200",4,1,N/A
