URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/145-somerset-ave-winthrop-ma-02152-ss4gzs/2/pad,"Spacious & bright 2 bedroom apartment in a highly desirable location on Somerset Ave! This beautifully maintained apartment checks all the boxes with its in unit laundry & parking. The Living/Dining rooms offer high ceilings, pocket doors, and a built in china cabinet. Full kitchen with granite counter tops, new dishwasher, a pantry area and space for a table. Two spacious bedrooms offer high ceilings and closets. Gas heat and a nice size common back yard space. Walk to the water, the bus stop that is conveniently at the top of the street, or down to the center district where there is a generous variety of restaurants, shops, & convenience. NO PETS. No Smoking. Good credit required for anyone over 18.","$2,400",2,1,1000
