URL,Description,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/42-waverly-st-roxbury-ma-02119-1j4pk64/b/pad,3 Bedroom 1 bathroom unit in Roxbury *Street level unit *Stainless steel appliances *Professional managed building *Updated kitchen and bathroom *Section 8 welcome *Small dogs/cats *Video upon request (RLNE8161148),"$3,000",3,1,N/A
